symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
301526.SZ,国际复材,1780885860000,2026-06-08,2026-06-08 10:31:00,21.79067359170275,21.90062653184437,21.79067359170275,21.830656479026974,4794,10480533.0
301526.SZ,国际复材,1780885920000,2026-06-08,2026-06-08 10:32:00,21.830656479026974,21.860643644520145,21.820660757195917,21.820660757195917,3357,7334137.0
301526.SZ,国际复材,1780885980000,2026-06-08,2026-06-08 10:33:00,21.830656479026974,21.880635088182256,21.830656479026974,21.860643644520145,4352,9514097.0
301526.SZ,国际复材,1780886040000,2026-06-08,2026-06-08 10:34:00,21.860643644520145,21.860643644520145,21.780677869871692,21.800669313533803,3791,8271647.0
301526.SZ,国际复材,1780886100000,2026-06-08,2026-06-08 10:35:00,21.84065220085803,21.860643644520145,21.740694982547467,21.740694982547467,3520,7677163.0
301526.SZ,国际复材,1780886160000,2026-06-08,2026-06-08 10:36:00,21.73069926071641,21.780677869871692,21.73069926071641,21.780677869871692,3280,7138471.0
301526.SZ,国际复材,1780886220000,2026-06-08,2026-06-08 10:37:00,21.79067359170275,21.830656479026974,21.79067359170275,21.820660757195917,2174,4743839.0
301526.SZ,国际复材,1780886280000,2026-06-08,2026-06-08 10:38:00,21.820660757195917,21.84065220085803,21.79067359170275,21.830656479026974,4368,9535240.0
301526.SZ,国际复材,1780886340000,2026-06-08,2026-06-08 10:39:00,21.830656479026974,21.89063081001331,21.820660757195917,21.860643644520145,5280,11540687.0
301526.SZ,国际复材,1780886400000,2026-06-08,2026-06-08 10:40:00,21.860643644520145,21.860643644520145,21.810665035364863,21.810665035364863,3770,8240422.0
301526.SZ,国际复材,1780886460000,2026-06-08,2026-06-08 10:41:00,21.810665035364863,21.810665035364863,21.670724929730074,21.670724929730074,3404,7410370.0
301526.SZ,国际复材,1780886520000,2026-06-08,2026-06-08 10:42:00,21.670724929730074,21.670724929730074,21.65073348606796,21.670724929730074,2873,6228438.0
301526.SZ,国际复材,1780886580000,2026-06-08,2026-06-08 10:43:00,21.68072065156113,21.740694982547467,21.68072065156113,21.73069926071641,3591,7791517.0
301526.SZ,国际复材,1780886640000,2026-06-08,2026-06-08 10:44:00,21.73069926071641,21.750690704378524,21.73069926071641,21.750690704378524,1636,3558356.0
301526.SZ,国际复材,1780886700000,2026-06-08,2026-06-08 10:45:00,21.740694982547467,21.76068642620958,21.7107078170543,21.73069926071641,1942,4222431.0
301526.SZ,国际复材,1780886760000,2026-06-08,2026-06-08 10:46:00,21.690716373392185,21.690716373392185,21.65073348606796,21.68072065156113,2989,6480356.0
301526.SZ,国际复材,1780886820000,2026-06-08,2026-06-08 10:47:00,21.690716373392185,21.720703538885356,21.620746320574792,21.620746320574792,1719,3726926.0
301526.SZ,国际复材,1780886880000,2026-06-08,2026-06-08 10:48:00,21.600754876912678,21.600754876912678,21.500797658602117,21.51079338043317,5700,12286432.0
301526.SZ,国际复材,1780886940000,2026-06-08,2026-06-08 10:49:00,21.500797658602117,21.500797658602117,21.390844718460496,21.390844718460496,7546,16184453.0
301526.SZ,国际复材,1780887000000,2026-06-08,2026-06-08 10:50:00,21.390844718460496,21.430827605784724,21.380848996629442,21.390844718460496,5558,11899794.0
301526.SZ,国际复材,1780887060000,2026-06-08,2026-06-08 10:51:00,21.400840440291553,21.420831883953664,21.35086183113627,21.35086183113627,4911,10510228.0
301526.SZ,国际复材,1780887120000,2026-06-08,2026-06-08 10:52:00,21.35086183113627,21.37085327479838,21.310878943812046,21.360857552967328,5933,12664181.0
301526.SZ,国际复材,1780887180000,2026-06-08,2026-06-08 10:53:00,21.33087038747416,21.430827605784724,21.33087038747416,21.430827605784724,2782,5952238.0
301526.SZ,国际复材,1780887240000,2026-06-08,2026-06-08 10:54:00,21.430827605784724,21.430827605784724,21.37085327479838,21.390844718460496,3578,7662877.0
301526.SZ,国际复材,1780887300000,2026-06-08,2026-06-08 10:55:00,21.440823327615778,21.540780545926342,21.440823327615778,21.51079338043317,2374,5103050.0
301526.SZ,国际复材,1780887360000,2026-06-08,2026-06-08 10:56:00,21.500797658602117,21.640737764236903,21.47081049310895,21.610750598743735,2306,4969116.0
301526.SZ,国际复材,1780887420000,2026-06-08,2026-06-08 10:57:00,21.640737764236903,21.640737764236903,21.530784824095285,21.530784824095285,2350,5071205.0
301526.SZ,国际复材,1780887480000,2026-06-08,2026-06-08 10:58:00,21.540780545926342,21.640737764236903,21.52078910226423,21.590759155081624,3339,7210105.0
301526.SZ,国际复材,1780887540000,2026-06-08,2026-06-08 10:59:00,21.57076771141951,21.700712095223242,21.57076771141951,21.700712095223242,2026,4386042.0
301526.SZ,国际复材,1780887600000,2026-06-08,2026-06-08 11:00:00,21.740694982547467,21.76068642620958,21.700712095223242,21.76068642620958,4332,9423563.0
301526.SZ,国际复材,1780887660000,2026-06-08,2026-06-08 11:01:00,21.76068642620958,21.76068642620958,21.740694982547467,21.740694982547467,4009,8723533.0
301526.SZ,国际复材,1780887720000,2026-06-08,2026-06-08 11:02:00,21.73069926071641,21.73069926071641,21.66072920789902,21.670724929730074,1684,3655218.0
301526.SZ,国际复材,1780887780000,2026-06-08,2026-06-08 11:03:00,21.720703538885356,21.820660757195917,21.7107078170543,21.800669313533803,5478,11925347.0
301526.SZ,国际复材,1780887840000,2026-06-08,2026-06-08 11:04:00,21.820660757195917,21.880635088182256,21.79067359170275,21.880635088182256,6638,14503499.0
301526.SZ,国际复材,1780887900000,2026-06-08,2026-06-08 11:05:00,21.910622253675427,21.930613697337538,21.850647922689088,21.850647922689088,5505,12053082.0
301526.SZ,国际复材,1780887960000,2026-06-08,2026-06-08 11:06:00,21.820660757195917,21.820660757195917,21.7107078170543,21.740694982547467,2584,5622899.0
301526.SZ,国际复材,1780888020000,2026-06-08,2026-06-08 11:07:00,21.720703538885356,21.73069926071641,21.670724929730074,21.690716373392185,1438,3120722.0
301526.SZ,国际复材,1780888080000,2026-06-08,2026-06-08 11:08:00,21.700712095223242,21.700712095223242,21.640737764236903,21.65073348606796,2334,5060832.0
301526.SZ,国际复材,1780888140000,2026-06-08,2026-06-08 11:09:00,21.65073348606796,21.7107078170543,21.640737764236903,21.68072065156113,3040,6593921.0
301526.SZ,国际复材,1780888200000,2026-06-08,2026-06-08 11:10:00,21.65073348606796,21.68072065156113,21.63074204240585,21.63074204240585,1788,3871320.0
301526.SZ,国际复材,1780888260000,2026-06-08,2026-06-08 11:11:00,21.620746320574792,21.640737764236903,21.600754876912678,21.600754876912678,2101,4544515.0
301526.SZ,国际复材,1780888320000,2026-06-08,2026-06-08 11:12:00,21.610750598743735,21.63074204240585,21.550776267757396,21.550776267757396,1955,4223754.0
301526.SZ,国际复材,1780888380000,2026-06-08,2026-06-08 11:13:00,21.550776267757396,21.590759155081624,21.540780545926342,21.590759155081624,2532,5462619.0
301526.SZ,国际复材,1780888440000,2026-06-08,2026-06-08 11:14:00,21.610750598743735,21.640737764236903,21.590759155081624,21.63074204240585,1766,3817241.0
